rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.0889773,1.79773,0.040162,1873.72,0.288747,0.241829,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.0626175,1.42054,0.00930136,1873.72,0.288747,0.241829,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|12|nan|2946,1,0.0626175,1.42054,0.00930136,1873.72,0.288747,0.241829,True,VRC07-523LS|2946,1313842
1,130_bNAb_Combinations|1313842|sample|3|nan|2946,1,0.0889769,2.78811,0.0491683,1873.72,0.288747,0.241829,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|4|nan|2946,1,0.0889769,2.78811,0.0491683,1873.72,0.288747,0.241829,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|5|nan|2946,1,0.0889769,2.78811,0.0491683,1873.72,0.288747,0.241829,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|6|nan|2946,1,0.0889769,2.78811,0.0491683,1873.72,0.288747,0.241829,True,PGDM1400|2946,1313842
1,130_bNAb_Combinations|1313842|sample|7|nan|2946,1,0.0889773,1.79773,0.040162,1873.72,0.288747,0.241829,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|8|nan|2946,1,0.0889773,1.79773,0.040162,1873.72,0.288747,0.241829,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|sample|9|nan|2946,1,0.0889773,1.79773,0.040162,1873.72,0.288747,0.241829,True,PGT121|2946,1313842
1,130_bNAb_Combinations|1313842|vc|1|2|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|2|2|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|3|2|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|4|2|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|5|2|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|6|2|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|7|2|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313842|vc|8|2|nan|2946,1,0.0889781,0.940425,0.0722355,1873.72,0.288747,0.241829,False,nan|2946,1313842
1,130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,1,0.088978,1.50317,0.0395298,1873.72,0.188086,0.241829,False,nan|PVO.4,1313860
1,130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,1,0.088978,1.50317,0.0395298,1873.72,0.188086,0.241829,False,nan|PVO.4,1313860
