parameter,value,CV
U_pop,1,
L_pop,1,
beta_L_goes_down_True,0,
m_pop,0.598921683693376,
beta_m_goes_down_True,0.893842523111362,
beta_m_mab_virus_PGDM1400_1176,-0.746296001348369,
beta_m_mab_virus_PGDM1400_1798,-0.836180098575947,
beta_m_mab_virus_PGDM1400_2944,-0.12658925074024,
beta_m_mab_virus_PGDM1400_2946,-0.647582248653677,
beta_m_mab_virus_PGDM1400_3430,-0.231966416464987,
beta_m_mab_virus_PGDM1400_4166,-0.371335581157339,
beta_m_mab_virus_PGDM1400_4168,-0.207491656773406,
beta_m_mab_virus_PGDM1400_Ce1176_A3,-0.966014039388617,
beta_m_mab_virus_PGDM1400_PVO_4,-0.0508811202290341,
beta_m_mab_virus_PGDM1400_RHPA4259_7,0.178233101621466,
beta_m_mab_virus_PGDM1400_TRO_11,-0.175336341229154,
beta_m_mab_virus_PGT121_1176,-0.5887442743632,
beta_m_mab_virus_PGT121_1798,0.116509530588958,
beta_m_mab_virus_PGT121_2944,0.25561068560924,
beta_m_mab_virus_PGT121_2946,-0.0754178088377481,
beta_m_mab_virus_PGT121_3430,-0.381444134001683,
beta_m_mab_virus_PGT121_4166,0.156070067447964,
beta_m_mab_virus_PGT121_4168,-1.11661147132407,
beta_m_mab_virus_PGT121_Ce1176_A3,0.364139394262805,
beta_m_mab_virus_PGT121_PVO_4,0.00574006719954365,
beta_m_mab_virus_PGT121_RHPA4259_7,0.281022348691059,
beta_m_mab_virus_PGT121_TRO_11,0.205212984133591,
beta_m_mab_virus_VRC07_523LS_1176,-0.049069592180241,
beta_m_mab_virus_VRC07_523LS_1798,0.256895619404892,
beta_m_mab_virus_VRC07_523LS_2944,0.0887549193020299,
beta_m_mab_virus_VRC07_523LS_2946,0.0946522256601944,
beta_m_mab_virus_VRC07_523LS_3430,0.103330358224884,
beta_m_mab_virus_VRC07_523LS_4166,0.147448333148059,
beta_m_mab_virus_VRC07_523LS_4168,-0.337309985730372,
beta_m_mab_virus_VRC07_523LS_Ce1176_A3,0.153343970783705,
beta_m_mab_virus_VRC07_523LS_PVO_4,0.184825299956086,
beta_m_mab_virus_VRC07_523LS_RHPA4259_7,0.121272826991393,
beta_m_mab_virus_VRC07_523LS_TRO_11,0.297672094098198,
beta_m_mab_virus_nan_1176,0.476010964925455,
beta_m_mab_virus_nan_1798,0.83894381978588,
beta_m_mab_virus_nan_2944,-0.716791396178742,
beta_m_mab_virus_nan_2946,-0.732480158836522,
beta_m_mab_virus_nan_3430,0.524114381893165,
beta_m_mab_virus_nan_4166,-0.334807723186683,
beta_m_mab_virus_nan_4168,-1.52710859391738,
beta_m_mab_virus_nan_Ce1176_A3,0.125634524219722,
beta_m_mab_virus_nan_PVO_4,-0.313171717718922,
beta_m_mab_virus_nan_RHPA4259_7,-0.18597378403349,
beta_m_mab_virus_nan_TRO_11,0.439162725435274,
e_pop,1,
beta_e_goes_down_True,0,
alpha_pop,0.118681109791809,
beta_alpha_run_id_1313842,8.94994389757885e-09,
beta_alpha_run_id_1313860,0.113856634445517,
beta_alpha_run_id_1313884,1.60198891993551e-11,
beta_alpha_run_id_1313920,-7.34592054816932e-07,
beta_alpha_run_id_1313938,-2.68310369395431e-14,
beta_alpha_run_id_1313956,0.479443280453624,
beta_alpha_run_id_1313974,0.460753572160706,
beta_alpha_run_id_1313992,0.532968951312253,
beta_alpha_run_id_1314016,6.94066925526256e-08,
beta_alpha_run_id_1314040,0.249846320143911,
beta_alpha_run_id_1314058,0.513612328575891,
beta_alpha_run_id_1342240,-4.61710837222574e-06,
beta_alpha_run_id_1342258,4.63776225312834e-07,
beta_alpha_run_id_1342276,5.41369515786511e-11,
beta_alpha_run_id_1342294,3.12179497359096e-08,
beta_alpha_run_id_1342312,1.40499135102096e-06,
beta_alpha_run_id_1342336,-3.09507122681177e-13,
beta_alpha_run_id_1342348,1.73445968587908e-09,
beta_alpha_run_id_1342372,-8.0067581741988e-08,
beta_alpha_run_id_1342384,1.18734785520714e-06,
beta_alpha_run_id_1342396,-8.54793487983528e-11,
beta_alpha_run_id_1342408,-2.21215145756357e-11,
k_pop,1.20762152430989e-10,
beta_k_run_id_1313842,1.57665599094254e-07,
beta_k_run_id_1313860,-7.19055833567959e-07,
beta_k_run_id_1313884,-1.44160145244238e-05,
beta_k_run_id_1313920,-2.98341745297418e-07,
beta_k_run_id_1313938,-1.54216830902543e-08,
beta_k_run_id_1313956,-1.70749170881547e-06,
beta_k_run_id_1313974,5.36040085923215e-06,
beta_k_run_id_1313992,-8.34936397183523e-10,
beta_k_run_id_1314016,4.36589156686221e-07,
beta_k_run_id_1314040,-2.45502318254389e-09,
beta_k_run_id_1314058,-2.26955550614464e-06,
beta_k_run_id_1342240,2.39119697441014e-07,
beta_k_run_id_1342258,-4.89477811225317e-09,
beta_k_run_id_1342276,-3.44210693532181e-08,
beta_k_run_id_1342294,-2.18252999260274e-06,
beta_k_run_id_1342312,-7.41518936911842e-08,
beta_k_run_id_1342336,3.63864411371569e-09,
beta_k_run_id_1342348,-2.21974505844377e-06,
beta_k_run_id_1342372,2.70240532022194e-08,
beta_k_run_id_1342384,-3.62410654286009e-08,
beta_k_run_id_1342396,-9.39342905019061e-06,
beta_k_run_id_1342408,-7.03868776481118e-09,
omega_L,16.1773037862552,6.73834057234038e+58
omega_m,5.28124336555613e-08,5.37269007483719e-06
omega_e,2.94118186343706,7557.97094795727
a,0.0018236895445162,
b,0.123488084950428,
