id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,0,0,0.00132975,-0.178827,0,0,0,0,0,-5.95085e-09,-6.23773e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,0,0,-0.00538381,0.176974,0,0,0,0,0,2.99417e-09,-2.82917e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,0,0,0.000977133,0.424967,0,0,0,0,0,-1.62761e-08,1.69699e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,0,0,-0.0111372,-0.194218,0,0,0,0,0,2.24006e-08,8.80646e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,0,0,0.0132824,0.0324872,0,0,0,0,0,-1.59474e-08,3.1444e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,0,0,0.00507066,-0.159125,0,0,0,0,0,2.2183e-08,6.96582e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,0,0,0.00342984,-0.0528203,0,0,0,0,0,9.0797e-09,5.13483e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,0,0,-0.00974052,0.256513,0,0,0,0,0,-1.14396e-08,3.41517e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,0,0,-0.0369435,-1.27716,0,0,0,0,0,-0.0159592,-0.952568,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,0,0,0.0636782,-0.40487,0,0,0,0,0,0.0535052,-0.438873,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|12|nan|2946,0,0,-0.0231022,-1.04988,0,0,0,0,0,-0.0288986,-1.05399,0,0,0,True,VRC07-523LS|2946,1313842
130_bNAb_Combinations|1313842|sample|3|nan|2946,0,0,0.0345198,-1.83889,0,0,0,0,0,0.0431103,-1.60615,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|4|nan|2946,0,0,0.102723,-1.04159,0,0,0,0,0,0.0257889,-1.72307,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|5|nan|2946,0,0,-0.118222,-4.92585,0,0,0,0,0,-0.194641,-6.35948,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|6|nan|2946,0,0,-0.131186,-5.17165,0,0,0,0,0,-0.167299,-5.73213,0,0,0,True,PGDM1400|2946,1313842
130_bNAb_Combinations|1313842|sample|7|nan|2946,0,0,0.0347331,-0.556108,0,0,0,0,0,0.0309651,-0.532826,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|8|nan|2946,0,0,-0.0324082,-1.34805,0,0,0,0,0,0.00412677,-0.819134,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|9|nan|2946,0,0,0.0660796,-0.0889122,0,0,0,0,0,0.0267074,-0.430181,0,0,0,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|vc|1|2|nan|2946,0,0,0.00435759,0.124707,0,0,0,0,0,-1.69395e-08,-9.28798e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|2|2|nan|2946,0,0,0.00971475,-0.0102512,0,0,0,0,0,-1.94155e-08,5.45274e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|3|2|nan|2946,0,0,-0.0115498,-0.597888,0,0,0,0,0,-3.55776e-08,-6.02918e-08,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|4|2|nan|2946,0,0,-0.0106415,0.201113,0,0,0,0,0,2.67601e-08,4.06356e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|5|2|nan|2946,0,0,-0.010323,0.0847502,0,0,0,0,0,1.93873e-08,-1.9498e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|6|2|nan|2946,0,0,0.00502599,0.233676,0,0,0,0,0,1.31925e-09,1.94164e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|7|2|nan|2946,0,0,-0.00518302,-0.113265,0,0,0,0,0,2.35817e-08,-4.63771e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313842|vc|8|2|nan|2946,0,0,0.0113091,0.038344,0,0,0,0,0,9.94125e-09,3.84913e-07,0,0,0,False,nan|2946,1313842
130_bNAb_Combinations|1313860|cc|1|1|PVO.4|5024,0,0,-0.00864103,-0.0354542,0,0,0,0,0,-8.01015e-09,-2.86071e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|2|1|PVO.4|5024,0,0,0.0047821,-0.0252632,0,0,0,0,0,-6.64209e-09,-4.79631e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|3|1|PVO.4|5024,0,0,0.0074954,0.180336,0,0,0,0,0,-2.22224e-09,3.50617e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|4|1|PVO.4|5024,0,0,-0.00632814,0.21363,0,0,0,0,0,-1.09066e-08,-3.98895e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|5|1|PVO.4|5024,0,0,0.000534575,0.018485,0,0,0,0,0,-2.4748e-08,1.75409e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|6|1|PVO.4|5024,0,0,0.00300941,-0.00289491,0,0,0,0,0,2.58029e-09,-3.72021e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|7|1|PVO.4|5024,0,0,-0.0051917,0.0558691,0,0,0,0,0,3.97573e-09,-3.02079e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|cc|8|1|PVO.4|5024,0,0,0.0179381,-0.0235592,0,0,0,0,0,-1.65207e-08,-5.49616e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|10|PVO.4|5024,0,0,0.0645081,0.858062,0,0,0,0,0,0.0424764,0.722242,0,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|11|PVO.4|5024,0,0,0.0732122,1.12428,0,0,0,0,0,0.0549223,1.1277,0,0,0,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|12|PVO.4|5024,0,0,0.100759,1.62601,0,0,0,0,0,0.0893304,1.60807,0,0,0,True,VRC07-523LS|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|3|PVO.4|5024,0,0,0.0872567,-0.937514,0,0,0,0,0,0.065992,-1.05772,0,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|4|PVO.4|5024,0,0,0.0985278,-0.952271,0,0,0,0,0,0.0564167,-1.17717,0,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|5|PVO.4|5024,0,0,-0.00879238,-2.04969,0,0,0,0,0,0.00365943,-1.84843,0,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|6|PVO.4|5024,0,0,0.0277258,-1.52534,0,0,0,0,0,0.0381476,-1.3325,0,0,0,True,PGDM1400|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|7|PVO.4|5024,0,0,-0.00198219,0.0752108,0,0,0,0,0,0.0172686,0.4389,0,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|8|PVO.4|5024,0,0,-0.029546,-0.186629,0,0,0,0,0,0.00961472,0.371842,0,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|sample|9|PVO.4|5024,0,0,0.0300198,0.510118,0,0,0,0,0,0.0400967,0.720366,0,0,0,True,PGT121|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|1|2|PVO.4|5024,0,0,0.0118841,-0.0932748,0,0,0,0,0,-7.73449e-09,-3.31821e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|2|2|PVO.4|5024,0,0,0.00502178,0.146936,0,0,0,0,0,1.6922e-08,-3.8828e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|3|2|PVO.4|5024,0,0,0.00356543,-0.29052,0,0,0,0,0,2.89405e-09,3.05616e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|4|2|PVO.4|5024,0,0,-0.00851285,-0.331849,0,0,0,0,0,-1.01316e-08,2.94634e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|5|2|PVO.4|5024,0,0,0.00334801,0.100385,0,0,0,0,0,-1.65654e-08,4.01415e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|6|2|PVO.4|5024,0,0,-0.0137971,0.492629,0,0,0,0,0,-3.54563e-08,-1.52326e-08,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|7|2|PVO.4|5024,0,0,-0.000568243,0.450585,0,0,0,0,0,1.75869e-08,-1.27882e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313860|vc|8|2|PVO.4|5024,0,0,-0.00972859,0.00651891,0,0,0,0,0,3.9024e-09,2.97114e-07,0,0,0,False,nan|PVO.4,1313860
130_bNAb_Combinations|1313884|cc|1|1|nan|4168,0,0,0.00202954,0.202332,0,0,0,0,0,-2.24604e-09,3.06886e-07,0,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|2|1|nan|4168,0,0,-0.00411939,-0.399365,0,0,0,0,0,2.24476e-08,1.86917e-07,0,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|3|1|nan|4168,0,0,-0.0061019,-0.457731,0,0,0,0,0,7.48132e-09,-3.61704e-07,0,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|4|1|nan|4168,0,0,-0.000789759,-0.241243,0,0,0,0,0,-1.01797e-08,2.69437e-07,0,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|5|1|nan|4168,0,0,-0.00360474,-0.390721,0,0,0,0,0,-1.60275e-08,-1.89666e-07,0,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|6|1|nan|4168,0,0,-0.000462022,0.0125511,0,0,0,0,0,-8.9095e-09,3.56815e-07,0,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|7|1|nan|4168,0,0,-0.00836233,0.204093,0,0,0,0,0,-1.21185e-08,-3.25087e-07,0,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|cc|8|1|nan|4168,0,0,0.00335331,0.116414,0,0,0,0,0,2.46967e-08,8.25654e-08,0,0,0,False,nan|4168,1313884
130_bNAb_Combinations|1313884|sample|10|nan|4168,0,0,-0.113655,-4.30028,0,0,0,0,0,-0.3557,-10.7228,0,0,0,True,PGT121|4168,1313884
130_bNAb_Combinations|1313884|sample|11|nan|4168,0,0,-0.130433,-2.27727,0,0,0,0,0,-0.17352,-2.84725,0,0,0,True,VRC07-523LS|4168,1313884
130_bNAb_Combinations|1313884|sample|12|nan|4168,0,0,-0.154374,-2.20836,0,0,0,0,0,-0.121243,-1.52117,0,0,0,True,VRC07-523LS|4168,1313884
130_bNAb_Combinations|1313884|sample|3|nan|4168,0,0,0.0803395,-2.28127,0,0,0,0,0,0.0805559,-2.00384,0,0,0,True,PGDM1400|4168,1313884
130_bNAb_Combinations|1313884|sample|4|nan|4168,0,0,0.0661932,-2.4124,0,0,0,0,0,0.0822642,-2.0986,0,0,0,True,PGDM1400|4168,1313884
130_bNAb_Combinations|1313884|sample|5|nan|4168,0,0,-0.0322518,-3.83978,0,0,0,0,0,-0.00854836,-3.51356,0,0,0,True,PGDM1400|4168,1313884
130_bNAb_Combinations|1313884|sample|6|nan|4168,0,0,-0.00369868,-3.78646,0,0,0,0,0,-0.0136967,-3.60242,0,0,0,True,PGDM1400|4168,1313884
130_bNAb_Combinations|1313884|sample|7|nan|4168,0,0,-0.0224199,-2.1901,0,0,0,0,0,-0.234863,-5.76439,0,0,0,True,PGT121|4168,1313884
130_bNAb_Combinations|1313884|sample|8|nan|4168,0,0,-0.144763,-3.85727,0,0,0,0,0,-0.236544,-5.80448,0,0,0,True,PGT121|4168,1313884
130_bNAb_Combinations|1313884|sample|9|nan|4168,0,0,-0.239355,-6.76075,0,0,0,0,0,-0.346137,-10.3446,0,0,0,True,PGT121|4168,1313884
130_bNAb_Combinations|1313884|vc|1|2|nan|4168,0,0,-0.00139759,0.155203,0,0,0,0,0,-2.40937e-09,4.56835e-07,0,0,0,False,nan|4168,1313884
