id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
130_bNAb_Combinations|1313842|cc|1|1|nan|2946,1,0.00349668,0.643367,0.00151197,41.2704,0.267847,0.433099,1,0.00348805,0.643375,0.000109467,41.1457,0.266172,0.428502,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|2|1|nan|2946,1,0.00349668,0.643367,0.00117713,41.2704,0.267847,0.433099,1,0.00348805,0.643375,0.000109467,41.1457,0.266172,0.428502,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|3|1|nan|2946,1,0.00349668,0.643367,0.00120583,41.2704,0.267847,0.433099,1,0.00348805,0.643375,0.000109467,41.1457,0.266172,0.428502,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|4|1|nan|2946,1,0.00349668,0.643367,0.00156949,41.2704,0.267847,0.433099,1,0.00348805,0.643375,0.000109467,41.1457,0.266172,0.428502,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|5|1|nan|2946,1,0.00349668,0.643367,0.00249057,41.2704,0.267847,0.433099,1,0.00348805,0.643375,0.000109467,41.1457,0.266172,0.428502,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|6|1|nan|2946,1,0.00349668,0.643367,0.00101821,41.2704,0.267847,0.433099,1,0.00348805,0.643375,0.000109467,41.1457,0.266172,0.428502,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|7|1|nan|2946,1,0.00349668,0.643367,0.000898392,41.2704,0.267847,0.433099,1,0.00348805,0.643375,0.000109467,41.1457,0.266172,0.428502,False,nan|2946,1313842
130_bNAb_Combinations|1313842|cc|8|1|nan|2946,1,0.00349668,0.643367,0.00176732,41.2704,0.267847,0.433099,1,0.00348805,0.643375,0.000109467,41.1457,0.266172,0.428502,False,nan|2946,1313842
130_bNAb_Combinations|1313842|sample|10|nan|2946,1,0.0034967,0.64361,0.0066071,41.2702,0.267847,0.433099,1,0.00348807,0.643616,0.00659788,41.1455,0.266172,0.428502,True,PGT121|2946,1313842
130_bNAb_Combinations|1313842|sample|11|nan|2946,1,0.0034967,0.672872,0.00659326,41.2701,0.267847,0.433099,1,0.00348807,0.672565,0.00611525,41.1455,0.266172,0.428502,True,VRC07-523LS|2946,1313842
